"pointid","xcoord","ycoord"
4491,1738865.6414,601222.517022666
4492,1739053.5234,601351.664922658
4493,1759282.5333,646422.858022664
4494,1760852.8756,645912.573122662
4495,1758732.4042,645989.679822664
4496,1760044.9823,645068.436922661
4497,1757850.3863,643321.281122661
4498,1746065.6535,641868.140022664
4499,1735791.3637,641897.259522667
4500,1723991.916,629709.263822662
4501,1724836.1096,628750.978222666
4502,1742645.499,605813.739922663
4503,1742330.4973,605316.734522665
4504,1742211.4976,605169.743122661
4505,1742183.4966,605211.742122664
4506,1742146.7082,605249.875022666
4507,1741987.495,603881.739522663
4508,1708639.639,580256.581722661
4509,1739417.865,601557.488422665
4510,1762003.416,647870.32512266
4511,1725415.3207,628979.955922667
4512,1708342.361,580972.824522665
4513,1708050.8379,581674.618422662
4514,1706497.2669,582903.489022665
4515,1706008.538,582229.032222659
4516,1707553.6649,578240.66422266
4517,1739654.8014,601789.657922663
4518,1741007.4725,606757.177622662
4519,1728268.1472,628926.446722662
4520,1757885.8371,638067.520322659
4521,1730246.173,644950.335022665
4522,1730397.6348,646087.176722664
4523,1756341.6762,633263.826622664
4524,1756209.416,633186.272622661
4525,1756720.6538,632297.043122671
4526,1757172.1182,632991.479522667
4527,1760345.9293,635532.991622663
4528,1760230.7974,636126.656322664
4529,1760078.9064,636157.578722657
4530,1739179.173,641525.104422668
4531,1739789.8151,642803.615522667
4532,1739333.2719,641643.934022663
4533,1721161.4263,630203.15512266
4534,1721633.9479,629775.957022659
4535,1722298.2547,629102.955922663
4536,1722197.8067,629298.319822659
4537,1727374.6058,581084.398722663
4538,1727436.6891,581066.434322666
4539,1727707.5139,580988.050822668
4540,1710301.5264,570928.491322663
4541,1710526.9855,571041.175422663
4542,1710517.6147,571083.715822662
4543,1710563.0504,571217.040722665
4544,1709805.6229,578971.187922663
4545,1753133.7489,659571.644422665
4546,1744860.44,686736.840022664
4547,1746425.4996,681609.739922667
4548,1745837.495,687755.743422668
4549,1750975.501,668113.734822663
4550,1744703.4971,645993.739722664
4551,1745263.5033,644691.740522668
4552,1745513.0679,644101.292422664
4553,1745481.1263,642882.240722668
4554,1741637.4983,653259.734722664
4555,1740433.499,655989.743622663
4556,1740447.5012,656227.740322666
4557,1740209.5006,657305.740922658
4558,1740391.5013,652587.730622667
4559,1736177.4976,656213.732322669
4560,1736387.5045,655975.738222667
4561,1733377.4999,656171.740122664
4562,1733853.5028,659083.731022661
4563,1733363.5004,659181.738122665
4564,1730325.5014,643865.738222664
4565,1730388.4991,644404.733822665
4566,1728575.502,625217.734622666
4567,1729009.9528,625624.191722666
4568,1729765.4978,626309.739622668
4569,1730801.5005,626883.74102266
4570,1742057.4939,620555.738722659
4571,1734413.4993,605785.739822662
4572,1733237.499,607297.73462266
4573,1733114.1759,607353.739522663
4574,1725873.5012,611273.738622664
4575,1725103.5041,611147.735422661
4576,1723421.9048,580303.031822665
4577,1723630.7777,580053.846222666
4578,1702913.5009,586857.743522662
4579,1702934.5014,586598.731622669
4580,1724193.503,614395.733222661
4581,1723535.5039,615963.739922662
4582,1738361.4965,610895.739622661
4583,1738291.4996,625063.731522659
4584,1743359.5012,651047.733222664
4585,1737038.5016,671326.74042266
4586,1734945.5052,672467.736422662
4587,1740167.4986,651173.735222664
4588,1731851.5022,659923.731822662
4589,1753943.4962,642353.742922665
4590,1753859.505,642115.73662267
4591,1755119.5025,660007.739522667
4592,1754727.4994,636697.738222663
4593,1750121.5018,622809.734822662
4594,1750205.5021,622949.736522664
4595,1762052.7215,647980.488422662
4596,1762201.6427,648826.871222664
4597,1764134.5045,652905.883522668
4598,1727541.6733,630725.628222667
4599,1727755.2915,630820.004622668
4600,1728574.8225,606236.213122666
4601,1727944.0468,605880.190422666
4602,1728169.9209,602141.377222667
4603,1726140.3963,611206.412522665
4604,1726396.8579,611226.59522266
4605,1748948.2383,634265.786222658
4606,1748560.0957,633171.907422666
4607,1727623.5015,580151.735722666
4608,1781154.0594,508267.09992266
4609,1779630.5762,508218.249322666
4610,1787682.8594,508277.724822669
4611,1791630.2477,507702.713522666
4612,1779617.9335,508307.405522667
4613,1780176.8358,510582.910122663
4614,1779667.1052,509829.775722662
4615,1783922.4883,511161.377922665
4616,1785210.5975,511674.422222666
4617,1785267.1254,511653.165622659
4618,1786731.7828,511462.32452266
4619,1786989.2385,511308.196822665
4620,1792019.8337,508472.983822671
4621,1793325.5615,507790.672622673
4622,1794278.622,508040.213022659
4623,1794908.0756,507976.406222666
4624,1796399.9024,508648.968922664
4625,1799954.6799,507364.071322662
4626,1798809.279,508559.289522664
4627,1800657.5003,506874.237522662
4628,1802697.8878,506960.005422664
4629,1767986.931,507683.852622665
4630,1768020.7186,507625.772722666
4631,1767658.2195,508327.09742266
4632,1767663.5329,508646.682622666
4633,1761447.5002,512517.732822668
4634,1763001.5021,511999.736722671
4635,1760005.5032,513371.745722661
4636,1757205.4981,517697.733722671
4637,1758017.504,516367.733922664
4638,1758031.4959,516311.739722661
4639,1756498.5018,518628.739922666
4640,1753740.4972,520490.736922666
4641,1753661.1634,521491.932622664
4642,1753714.1108,520652.392122659
4643,1753742.3973,520561.546822666
4644,1754714.6765,523982.448422665
4645,1754523.482,524919.485122659
4646,1753872.1257,526565.217822662
4647,1753185.2925,527034.688822661
4648,1753855.2622,526584.367822659
4649,1752714.0424,528536.473122661
4650,1753949.802,530689.654322657
4651,1753761.4851,531168.284522666
4652,1755202.3583,536709.470022663
4653,1751591.4959,519923.73252266
4654,1752614.6314,520550.703522663
4655,1749323.4972,519741.734822663
4656,1747300.4968,520672.738522662
4657,1748587.5806,520201.399122663
4658,1743317.4997,533951.741322663
4659,1744437.5031,531781.73632266
4660,1741287.4938,535365.744022663
4661,1732383.4977,535505.737622658
4662,1734497.5003,534259.736022666
4663,1735006.1606,534054.401022663
4664,1732523.5014,536905.74072267
4665,1742735.5478,549747.380122663
4666,1732590.5544,537020.218622665
4667,1743045.257,549840.130822666
4668,1744198.8663,551344.874022665
4669,1746292.637,552915.050522666
4670,1745568.3451,551915.695722664
4671,1748364.7951,555940.172222667
4672,1749456.2357,558104.959922662
4673,1751504.817,562560.268522667
4674,1751558.0229,563147.680722666
4675,1753646.7887,564946.602122663
4676,1754249.9602,566118.055422662
4677,1756027.1998,568427.042022662
4678,1756019.4935,568701.154322662
4679,1756073.6006,569399.057722668
4680,1758250.7123,578444.527522661
4681,1756379.139,571430.549422658
4682,1756515.707,570037.523522669
4683,1758426.0833,578594.473822664
4684,1761920.2654,581308.645222664
4685,1761969.0462,581298.793022662
4686,1762523.7138,580863.242322661
4687,1764616.7048,579794.083622669
4688,1766059.4113,581046.893722666
4689,1767499.8144,582230.773622664
4690,1731011.5018,539579.734022665
4691,1735573.9077,544779.533122667
4692,1731960.1443,540374.806122661
4693,1731921.4972,540349.742522663
4694,1737158.7568,548040.353622665
4695,1740565.4425,554496.308722664
4696,1743270.9795,556959.175822666
4697,1743799.6794,557562.915922664
4698,1743954.7256,557631.646122663
4699,1744060.2658,557911.057122661
4700,1744129.4955,558320.371522665
4701,1744482.1068,561127.334722664
4702,1743964.584,560342.950722668
4703,1744022.7721,558795.440722665
4704,1743915.484,559272.998522667
4705,1743947.9227,560039.662422663
4706,1743948.2863,560026.612622661
4707,1746763.3675,563217.005722668
4708,1746782.1331,563533.901622666
4709,1747768.3986,564975.977922667
4710,1752578.443,570781.754422663
4711,1729107.4987,547349.73962266
4712,1731347.5042,546635.742422663
4713,1729056.5977,548624.266622665
4714,1728939.5027,548021.740822663
4715,1728575.502,555007.743922662
4716,1729611.4972,551549.742722666
4717,1729373.4944,557261.739522662
4718,1730577.504,557835.738822666
4719,1732719.4965,557891.743322664
4720,1733559.5016,559753.732822665
4721,1734021.4975,560005.735222666
4722,1735547.4975,564247.743922667
4723,1734371.86,560365.412122661
4724,1735463.5032,564695.740622657
4725,1741775.4322,566517.387822662
4726,1737869.8913,566803.625822665
4727,1742230.9531,566771.327622664
4728,1742251.7356,566678.816222663
4729,1742271.2748,566814.590422664
4730,1744074.8912,566812.664522666
4731,1745655.8754,567566.88552266
4732,1745998.4057,568314.273322663
4733,1749243.8435,572150.683022666
4734,1750132.9408,573817.560822663
4735,1748802.7651,573393.406422663
4736,1748741.614,574406.754122661
4737,1749130.6999,576034.13012266
4738,1748567.3737,575360.375922664
4739,1750077.8039,578050.315222665
4740,1753234.8975,579536.159222666
4741,1754092.1025,580281.528422664
4742,1753447.9062,579702.511522666
4743,1754424.5232,580582.543022662
4744,1756277.5675,582671.907522661
4745,1756772.4311,583408.882822664
4746,1756477.8917,583008.72972266
4747,1757531.8418,584415.763022666
4748,1759389.5473,585352.870922664
4749,1753834.6105,582689.921822663
4750,1754651.9977,584857.843522663
4751,1753792.1434,582969.286522661
4752,1757051.0355,587629.929922668
4753,1757085.3215,589330.424122667
4754,1756976.4874,589548.877322663
4755,1756496.5846,591352.638222666
4756,1756085.5029,591435.741822668
4757,1756157.9212,591467.86992266
4758,1756043.4973,591477.733222661
4759,1757428.3152,592923.678222664
4760,1756006.1658,591533.394222663
4761,1757553.3407,592416.098622662
4762,1758924.091,589633.097022663
4763,1759070.9623,589781.441922661
4764,1759137.1312,590112.888722662
4765,1759283.7227,590590.632022664
4766,1759366.456,591053.757522665
4767,1759755.1957,592811.725322666
4768,1760191.69,593468.839622665
4769,1760548.2623,593989.371522663
4770,1760795.692,594760.898722665
4771,1762856.7244,594996.075722662
4772,1749705.9701,578906.715722665
4773,1749428.207,582032.953022662
4774,1750306.634,583644.722622664
4775,1750640.8593,588007.013122665
4776,1750778.6088,587900.548522659
4777,1751601.7669,587355.145922665
4778,1750700.0557,587882.744122662
4779,1750631.9749,588800.885622668
4780,1750733.8547,589790.513622668
4781,1734273.4999,565535.744522664
4782,1734280.4951,566858.738522667
4783,1737199.4978,569259.741022667
4784,1734875.4982,567047.736722664
4785,1734679.5028,571947.734922665
4786,1735953.5028,570995.739222663
4787,1734413.4958,572703.737522661
4788,1732950.5015,574572.731222664
4789,1732873.4957,574635.739022667
4790,1732846.515,575149.626922663
4791,1732843.8155,575080.771122662
4792,1732868.1191,574844.678222666
4793,1732863.6174,574691.385422667
4794,1733787.9954,576507.074822668
4795,1734460.9766,578951.796022663
4796,1736811.5421,581064.707422667
4797,1737600.5791,581104.293922665
4798,1738569.3169,582640.945822661
4799,1740180.7801,583120.693722662
4800,1738665.0936,582643.937922666
4801,1740958.1418,583590.699222663
4802,1741836.0111,583741.931022659
4803,1744313.0744,583973.658222668
4804,1745578.8188,585780.72242266
4805,1746494.1052,587240.457522663
4806,1746432.736,586917.817422665
4807,1746848.6423,589398.312322667
4808,1746882.1302,589421.642422667
4809,1746962.3423,589684.052222671
4810,1746937.8966,590238.003222669
4811,1747135.0893,590440.171922662
4812,1747556.5878,590953.079822657
4813,1747753.3332,591294.356722662
4814,1748630.2279,592947.68652266
4815,1747958.1155,592126.004622663
4816,1749527.4942,593344.843222664
4817,1750779.9975,593919.437322663
4818,1750927.8672,593939.727322662
4819,1756110.6374,603911.812622662
4820,1755746.1791,603323.787822662
4821,1758481.0723,602648.973422665
4822,1760084.0241,602400.906522659
4823,1760684.9886,602328.207622669
4824,1762352.8205,598192.255222662
4825,1761511.5719,598162.653422662
4826,1762714.3889,597922.826722663
4827,1762587.2579,598082.951922664
4828,1764867.879,598838.744322663
4829,1765155.2532,599616.723922662
4830,1755223.9047,605537.877122666
4831,1755277.0115,608175.345222662
4832,1755085.8432,612388.677922659
4833,1755434.3981,613012.400222659
4834,1748616.5301,593454.149722665
4835,1748582.6672,594610.050722666
4836,1749643.6304,598227.487822662
4837,1750421.388,597026.979622662
4838,1748293.4946,599159.412522667
4839,1748136.1108,600027.319822661
4840,1748081.3522,599720.792522659
4841,1747807.3767,601607.644622662
4842,1747921.8458,601318.353722666
4843,1747852.3351,600814.139922666
4844,1747747.2825,602765.423222665
4845,1747986.1588,603034.752922664
4846,1749197.2584,604776.542422667
4847,1749321.02,603782.875022667
4848,1749987.3403,603807.372322662
4849,1749338.8255,603624.062822667
4850,1748971.8317,602149.187722667
4851,1742083.6189,585937.786522667
4852,1741768.3508,584212.590522664
4853,1741734.896,583994.880922661
4854,1742182.6111,587213.936822664
4855,1741756.3756,587944.963922667
4856,1741355.4739,588461.086022662
4857,1741372.8695,588475.523922659
4858,1741260.0041,589111.924922667
4859,1741160.8752,590121.792322662
4860,1741175.5784,589862.453922669
4861,1742432.9107,592747.11042266
4862,1743947.3888,594105.997122664
4863,1739840.7787,584601.523722669
4864,1739386.6194,585330.036922668
4865,1739408.1092,585646.128922658
4866,1738982.3873,587677.514222663
4867,1738997.3268,587691.408822663
4868,1739331.5628,588121.597022668
4869,1739958.0181,589807.76842266
4870,1740755.0686,592590.991422664
4871,1740994.5909,592994.491122668
4872,1732453.5008,574859.743622665
4873,1730227.5053,577351.735522658
4874,1730969.5057,576413.734522668
4875,1746948.8721,520720.451122668
4876,1747225.8676,520658.855822664
4877,1746764.1582,520750.148522663
4878,1743096.0654,520984.493122663
4879,1742825.0991,520984.397022665
4880,1740611.6051,520760.688022667
4881,1738909.8171,521158.107922668
4882,1738686.4431,521152.872122663
4883,1738490.7797,521185.355722665
4884,1738434.8272,521216.208322665
4885,1737771.9002,523168.002022664
4886,1738408.8752,521216.973222664
4887,1735922.0049,523650.483022662
4888,1735606.4535,523884.663022668
4889,1733677.3156,523311.950922663
4890,1733447.4579,523231.695222663
4891,1733225.3212,522793.360722663
4892,1731971.3702,520538.125322668
4893,1731842.5486,519624.206722662
4894,1731019.6963,517981.950022662
4895,1729846.1266,518941.202322669
4896,1729627.9292,519076.851522664
4897,1728731.6001,520451.542622665
4898,1727870.2671,519374.465622666
4899,1727431.2754,518487.597222659
4900,1726215.3328,518211.649922667
4901,1726103.8003,518202.789322663
4902,1726048.7371,518253.648822661
4903,1723299.3204,520159.415722669
4904,1723154.8076,520358.537522662
4905,1722574.9715,521104.753922668
4906,1721384.8051,523858.206722663
4907,1721846.0812,521860.076022666
4908,1721860.0767,521703.056622663
4909,1720694.0753,523797.12242266
4910,1758991.0899,520944.139322667
4911,1757406.0892,517926.075122664
4912,1757293.7911,517840.242822661
4913,1759228.1139,521323.587922667
4914,1759751.9247,521371.064622661
4915,1761045.8214,520959.225422665
4916,1763291.4222,521866.299022663
4917,1764017.4669,521144.722622666
4918,1763519.3026,521852.099222663
4919,1763516.7197,521858.130622664
4920,1738682.6119,567638.788922668
4921,1741207.0284,571329.080922659
4922,1742671.5409,573796.126522662
4923,1743088.5439,575448.261322665
4924,1742975.7177,576187.221422664
4925,1743367.78,578269.743422664
4926,1742976.159,576733.727022668
4927,1743531.4749,578711.30062266
4928,1743523.6704,578654.378522664
4929,1743812.8153,579226.757622658
4930,1745208.7643,581783.124122664
4931,1749084.3535,532613.751722663
4932,1745038.0003,529719.982222661
4933,1744955.498,529639.735522667
4934,1734811.418,574895.179222662
4935,1734711.166,571990.128122662
4936,1734782.3553,575337.628522661
4937,1736959.9655,576952.558322664
4938,1737458.9785,578418.574122668
4939,1737554.5989,578568.563922664
4940,1740708.8056,536556.111522662
4941,1741295.1583,535478.975222664
4942,1741296.638,535472.358222666
4943,1740590.8337,537824.470722661
4944,1741447.3076,539491.555522667
4945,1741929.4359,540442.145122668
4946,1742078.6061,543936.580822658
4947,1744148.76,537195.328922668
4948,1743331.6606,534045.337622662
4949,1744081.9152,538651.039522665
4950,1745739.5691,543227.957522664
4951,1768554.0657,510429.837122665
4952,1767786.8432,508831.892122661
4953,1767758.8673,508807.177022667
4954,1767649.5042,508667.741722671
4955,1769025.4704,511840.009522665
4956,1768216.755,518114.780022665
