"Site.ID","Mu_intercept","Mu_prec.conc","Mu_temp.conc","Mu_prec.lag","Mu_temp.lag","Sig_intercept","Sig_prec.conc","Sig_temp.conc","Sig_prec.lag","Sig_temp.lag","Nu_intercept","Nu_prec.conc","Nu_temp.conc"
"DE_0000192",0.283195038705054,0.012627181435964,-0.179865686331656,0.010272115033772,-0.0985760204301618,-4.01763614310989,0.0580972015871942,-0.59394618139226,-0.027752728426164,0,0,0,0
"DE_0000283",0.215420468993059,0.0171370142601162,0,0,0,-0.515469419934252,0,0,0,0,0,0,0
"DE_0000409",1.26341114127463,0.015748963311401,0,0,0,-0.859470830435874,0,0,0,0,0,0,0
"DE_0000533",-0.96520214794179,0.0209612891622901,0,0.0131451051125255,0,-0.995418544230252,0,0,0,0,0,0,0
"DE_0000622",1.45368462337584,0,0,0.0131775716308657,0,-0.552845292121144,0,0,0,0,0,0,0
"DE_0000695",5.80349254506753,0,-0.179368696603294,0,0,-0.670777797107591,0,0,0,0,0,0,0
"DE_0000762",2.2382875688667,0.0202922101612565,0,0,0,-0.335998185000743,0,0,0,0,0,0,0
"DK_0000002",0.184189150755348,0.0175297246350641,0,0.0119020326060304,-0.0856541992034459,-2.56053389297059,0.0240578160258689,0,0,0,0,0,0
"ES_0000246",3.81322215886223,0.0232317710928203,0,0.0213431679424241,0,-0.698295790724765,0,0,0,0,0,0,0
"ES_0001010",5.21748610901322,0.00511657478622139,0,0,0,-2.85299522623655,0,0.209558596301068,0,0,0,0,0
"FR_0000065",4.14046923467186,0.00685324109931965,0,0,0,-1.10603571852609,0,0,0,0,0,0,0
"FR_0000382",1.3778727082251,0.0237592996668536,0,0.00894835784623552,0,-0.817046615914937,0,0,0,0,0,0,0
"FR_0000700",1.07357408255046,0.0148386619120406,0,0.0117501516498119,0,-0.624161476090535,0,0,0,0,0,0,0
"FR_0001137",3.31138437953958,0.00769820987639856,0,0.00434626235861171,-0.0752012823640464,-0.0867343330617811,-0.019904415247171,0,0.0087558397069231,0,0,0,0
"FR_0001323",4.7176061866609,0.00930919679685678,0,0.00422896371191517,0,-1.1665168264646,0,0,0,0,0,0,0
"GB_0000048",0.0732695389858031,0.0161266136313901,0,0,0,-1.28801082490066,0,0,0,0,0,0,0
"GB_0000111",1.58926247442642,0.0186942001923986,0,0,0,-0.945847382618669,0,0,0,0,0,0,0
"GB_0000173",4.32655813853321,0,0,0,0,0.427432667843198,-0.0304780212022296,0,0,0.277005969853089,0,0,0
"HU_0000030",7.75604147451651,0.00924719757557682,0,0,0,-1.58182006093595,0,0,0,0,0,0,0
"IN_0000140",1.8434154769117,0.146422636855913,0,0,0,-1.20423800980837,0.0638483504996179,0,0,0,-74.9618418713836,0,2.71518291138891
"JP_0000024",2.21117415461822,0,0,0.0163443801864824,-0.201163909732823,-0.831265511672061,0,0,0,0,0,0,0
"JP_0000367",6.44146182049849,0.00474737946100008,0,0,-0.0931231903436905,-1.50495628303884,0,0,0,0,0,0,0
"JP_0000926",1.15752758341131,0.0120150828269415,0,0,0,0.715393812278989,-0.00805842363493893,0,0,0,0,0,0
"MX_0000050",0.327972935598948,0.0433378220151684,0,0,0,-0.0158690875636647,0,0,0,0,0,0,0
"NZ_0000005",4.63398489944128,0.00799231146108011,0,0,0,-0.497776621119012,0,0,0,0,0,0,0
"RO_0000042",4.32024769853565,0.0104811474774494,0,0,0,-0.825733972492359,0,0,0,0,0,0,0
"RU_0000211",3.20370689166764,0,0,0.0161921733377599,0,0.412435764219506,-0.0299054129682652,0,0,0.0686566499107703,0,0,0
"RU_0000403",4.0595021291849,0,0,0,0,-1.13909468198508,0,0,0,0,0,0,0
"SE_0000065",4.75789786596858,0.0216669181830889,0,0.0141557726773854,-0.0468154980731225,-1.58364470942127,0,0,0,0,0,0,0
"SK_0000041",2.85652671713156,0.0220048835149038,0,0,0,-0.746204908867048,0,0,0,0,0,0,0
"US_0009247",0.698373595288647,0.0154938228057468,0,0,0,-11.8359366789375,0,0.46738154578426,0,0,0,0,0
"US_0009365",0.6995831952868,0.0128636874336379,0,0,0,-0.296840794252295,0,0,0,0,0,0,0
"ADHI_517",0.207968115081767,0,0,0,0,0.225663851235976,0,0,0,0,-0.832909122935104,0,0
"ADHI_700",3.15839489962347,0,0,0,0,0.523678706451461,0,0,0,0,4.35663210391963,-0.275210123914878,0
"ADHI_788",-4.50144026440532,0.0610716120004194,0,0.0501267972260243,0,1.24578809709127,-0.0458466584604629,0,0,0,1.37974309434165,-0.103553801481029,0
"ADHI_871",-0.384127660817652,0.0540902306310022,0,0,0,0.286017962082464,0,0,0,0,-3.71357195997017,0,0
"ADHI_965",2.70953315894778,0,0,0,0,0.695614820837478,0,0,0,0,-0.427444014825033,0,0
"ADHI_1304",6.54736851556807,0.00233912955864293,0,0.00376319391844872,0,-20.0682887751568,0,0.843033629228882,0,0,0,0,0
"210016",-1.76656067903137,0.0536601908145633,0,0.0355660900308165,0,0.341425120923366,0,0,0,0,0,0,0
"418015",7.69316374506767,0.054996811378973,-0.431844018963771,0,0,0.33613303154887,0,0,0,0,-3.85014760170994,0,0
"120304A",2.44276411407791,0.0341153759597741,0,0,0,0.308660631274427,0,0,0,0,-2.19722457730536,0,0
"A0030501",2.04148477654195,0.0394486091770931,0,0.0300205716437778,0,0.757406054041547,0,0,-0.0103871997136835,0,0,0,0
"226226",0.348016331969102,0.0213834484352376,0,0,0,-0.528420175782169,0,0,0,0,0,0,0
"403226",4.87239243605399,0.0409005213342757,0,0.0163287569568389,-0.459003999196886,-0.431785545768623,0,0,0,0,-3.21887582477561,0,0
"607003",-2.67703178098992,0.0537156378759523,0,0,0,-0.00971793226498834,0,0,0,0,-3.13549421590768,0,0
"01010070",8.32061666748681,0,0,0,0,-1.09809124988571,0,0,0,0,0,0,0
"01105500",4.33321936241449,0.011797810049382,0,0,0,-1.09843032706335,0,0,0,0,0,0,0
"01166500",6.98487609410277,0.00696267727409956,0,0,-0.0847533824118236,-1.48298155844469,0,0,0,0,0,0,0
"01306499",3.05105052018856,0.00748451198053782,0,0,0,-1.26357548463612,0,0,0,0,0,0,0
"01387400",5.55312531856273,0.0166891123073854,0,0,0,-0.569176677509577,0,0,0,0,0,0,0
"01430000",7.12053278397172,0.00765774936435462,0,0,0,-0.899220615953902,0,0,0,0,0,0,0
"01474000",5.61282533979344,0.0136572709193432,0,0,0,-0.923188656785986,0,0,0,0,0,0,0
"01536000",7.06977042842316,0.0111060824692922,0,0,0,-0.840769324275029,0,0,0,0,0,0,0
"01581700",4.40357954892993,0.0133660778084814,0,0,0,-0.885376682473558,0,0,0,0,0,0,0
"01634000",7.39081161785389,0.0160519817647514,0,0,0,-0.660706468197353,0,0,0,0,0,0,0
"02019500",9.37233527512017,0.00802579607677741,0,0,0,0.313229675959001,-0.0112957558401421,0,0,0,0,0,0
"02074000",6.47137678724545,0.0166100379699049,0,0,0,-0.784475528857087,0,0,0,0,0,0,0
"02110500",6.09972474005664,0.0113451672629792,0,0.0115620153690057,0,-0.836745542743723,0,0,0,0,0,0,0
"02162350",5.84923181290361,0,0,0,0,-0.537403785996739,0,0,0,0,0,0,0
"02228000",6.18200837622465,0.018407763420647,0,0.0137326128531815,0,-0.588432045562147,0,0,0,0,0,0,0
"02293987",7.0722235853911,0.0192326419949418,0,0.0184793308557054,-0.296108758980294,-0.578755899197642,0,0,0,0,0,0,0
"02315500",5.70489273808201,0.0147929426526293,0,0.0149007334814867,0,0.181948781543358,-0.00752225460974278,0,0,0,0,0,0
"02359000",6.12616021675594,0.00960151742978207,0,0.00870339928268295,0,3.54178652073711,0,-0.277901300247917,0.0060871515618344,0,0,0,0
"02423496",9.87742466041473,0.0137046682193712,-0.190313360106711,0,0,-0.806077758175474,0,0,0,0,0,0,0
"02479155",5.96454060344835,0.0101419556377252,0,0,0,-0.463857208536789,0,0,0,0,0,0,0
"03056250",7.57244737230744,0,0,0,0,-1.06183487926891,0,0,0,0,0,0,0
"03161000",6.10211647869638,0.0131305390390551,0,0,0,-0.919362591341663,0,0,0,0,0,0,0
"03240000",5.15823299364042,0.0196472167637083,0,0,-0.101677031336168,-0.676362523491563,0,0,0,0,0,0,0
"03303000",7.46327923628272,0.0140380428411826,0,0,0,-0.882271528842943,0,0,0,0,0,0,0
"03353800",6.10213403394213,0.0186908094269587,0,0,-0.0904066935235429,-0.661614709026977,0,0,0,0,0,0,0
"03455000",7.79196272252965,0.0164100554395109,0,0,0,-0.904952802050306,0,0,0,0,0,0,0
"04040000",9.2474638579948,0.00622499426249451,-0.073278249423346,0,0,-1.10851004914465,0,0,0,0,0,0,0
"04099750",5.79367079893319,0.00914991125038006,0,0.0077353442753055,0,-1.22461327009964,0,0,0,0,0,0,0
"04164000",6.975840520486,0.0113198667312301,0,0,0,-0.128881898858562,-0.0145203006859912,0,0,0,0,0,0
"04223000",8.4427014206874,0,0,0.00977923921157437,-0.0899349892751451,-1.02694922595639,0,0,0,0,0,0,0
"04289000",5.67623495447511,0.0075243150467535,0,0.00707111019007658,0,-0.945184104750326,0,0,0,0,0,0,0
"05117500",6.8941295436101,0,-0.221396597470674,0.0793985491320615,0,0.71847393292796,0,0,0,0.0698909108496027,0,0,0
"05357225",1.25896194945861,0.00426742529430442,0,0.0169162640850906,0,-4.71529384047325,0,0.34477217774389,-0.03143553717945,-0.308364156792359,0,0,0
"05438500",6.07527578424394,0.0119128963862027,0,0.018187577036395,0,-0.779224180109437,0,0,0,0,0,0,0
"05484000",5.32222364746593,0.0218000885010896,0,0.0292037868544758,-0.117389884359343,-1.95856916892488,0,0.153688273210205,0,0,0,0,0
"05536000",5.60156654796371,0.0140176371180562,0,0,0,-1.12720775997874,0,0,0,0,0,0,0
"05590800",5.33775877622389,0.0188725204478564,0,0,0,-1.00380556543875,0,0,0,0,0,0,0
"06177000",8.81246434506047,0,0,0.0398223314932659,0,-1.13984877660841,0,0,0,0,0,0,0
"06339100",5.3298125070543,0,0,0,-0.151147050406005,0.0341579974252631,0,0.131919513794825,-0.0819777732548731,0,0,0,0
"06437020",2.46752054835446,0.026246044683035,-0.279747642405462,0.0267027130537505,0,-0.660406099717589,0,0,0,0,0,0,0
"06610000",10.0154390176467,0,0,0.0622676874228536,0,1.52629440848375,-0.0278622185627008,-0.208377551923447,0,0,0,0,0
"06803000",4.43246393475074,0.0282340473323435,0,0,0,0.830474079643533,-0.0125690474711308,0,0,0,0,0,0
"06869500",6.86512356650436,0.0411298590401158,-0.244016706177126,0.0330793511155594,0,-0.0946108639493875,0,0,0,0,0,0,0
"06915000",7.13286388244584,0,0,0,0,0.0885731296194731,0,0,0,0,0,0,0
"07074500",9.97980215917254,0.00963559225884891,0,0,0,-0.940330513970023,0,0,0,0,0,0,0
"07146500",7.67336719404854,0.0405873327147822,0,0,0,-0.270379456259447,0,0,0,0,0,0,0
"07195800",2.27304404936293,0.0224470494207072,0,0,0,-0.463826939927884,0,0,0,0,0,0,0
"07290000",8.68744195732118,0.00965824382262923,0,0,0,-0.831534506984949,0,0,0,0,0,0,0
"07342480",7.53628893427621,0,0,0,0,1.06400263130726,-0.0116227399616551,0,0,0,0,0,0
"08028500",7.76764587852487,0.0118532645289964,0,0.00989580798584739,0,-0.788369083300621,0,0,0,0,0,0,0
"08072730",4.87392503056342,0.0156459998566654,0,-0.00665844632930672,0,-0.403391496550584,0,0,0,0,0,0,0
"08128000",0.0598195349089523,0.0518260268942298,0,-0.0244452548814596,0.413240686900141,0.0258158747718195,0.00694623749137792,0,0,0,0,0,0
"08178700",2.68421129119352,0.0451572453124538,0,0,0,0.296825970876989,0,0,0,0,0,0,0
"08289000",5.83498650537967,0.0161200009933842,-0.159679599264766,0.0201942661357415,0,-0.717039272802494,0,0,0,0,0,0,0
"09026500",4.33709101137446,0,0,0,0,-0.291505106037964,0,0,0,0,0,0,0
"09165000",6.2712649834114,0,0,0.00510580699905062,0,-0.973721745188375,0,0,0,0,0,0,0
"09328500",3.3195590956123,0.0428281299799532,0,0.0410282563289778,0,-0.157642104046005,0,0,0,0,0,0,0
"09419000",4.0816624716418,0.0374600264330971,0,0,-0.188662649441086,-0.638029865985435,0.0403419366947617,0,0,-0.349404636859955,0,0,0
"09499000",3.54660332446618,0.0597884753246131,0,0.0211746124375019,0,0.0179641913756762,0,0,0,0,0,0,0
"10134500",2.83452219630613,0.0152606412549072,0,0.0155856420578662,0,-0.105349700910294,0,0,0,0,0,0,0
"10270872",2.93403053704846,0.00613259793334624,0,0.00482421398147948,0,-0.984782967342674,0,0,0,0,0,0,0
"10343500",2.14045597136036,0.0111685477013565,0,0.00634847274327965,0,-0.781667226469578,0,0,0,0,0,0,0
"11073495",4.87392351511837,0.0195990752067527,0,0,0,6.30969895359919,-0.0126176087667588,-0.403676201280649,0,0,-0.133532632270965,-0.320980878110038,0
"11162630",3.04039638888182,0.0265432299679425,0,0,0,-0.293386723600326,0,0,0,0,0,0,0
"11246590",5.24364560068549,-0.000571451768941927,-0.0175440212642087,0,0,1.49943572659878,0.00822164357351911,0,-0.0184947178112561,0.653802014189285,-0.969400557188104,0,0
"11335000",5.71305866186796,0.016598613097715,0,0.0038531589352601,0,-0.586282064501345,0,0,0,0,0,0,0
"11406930",4.65912298423633,0,0,0,0,-2.15573351490743,0,0,0,0,0,0,0
"11447650",10.5358577207153,0.00295992511385702,0,0.00151502297864058,0,0.846285090039514,-0.0128481847442572,0,-0.00628787726506002,0,0,0,0
"12020000",6.56796377898504,0.00975898576722751,0,0,0,-0.780753734890811,0,0,0,0,0,0,0
"12143700",4.14521577780145,0,0,0,-0.106629359316813,-0.753319872729991,0,0,0,0,0,0,0
"12372000",9.66978168544141,0,0,0.00529058565271967,0,-0.976232128131648,0,0,0,0,0,0,0
"12508990",7.81343448079223,0.0134296888530827,0,0.00595774197520144,0,0.724917578095616,0,0,-0.0171061744998941,0,0,0,0
"13139510",5.89455821172921,0.0106694326467164,0,0.00994911421219001,0,-1.07829639807837,0,0,0,0,0,0,0
"13339500",6.20867145574315,0.0116240401311001,0,0,-0.107279628134964,-1.1035734992229,0,0,0,0,0,0,0
"14162500",7.2494912754637,0.00486896359050487,0.126555897688436,0.00118080637454992,-0.119710140130362,-3.05863998807834,0,0.343288735457838,0,0,0,0,0
"14325000",7.29852873570739,0.00627242882908275,0,0,0,-0.856480352508202,0,0,0,0,0,0,0
"AT_0000039",1.03298557808626,0.0200957135983496,0,0,0,-0.952384418802403,0,0,0,0,0,0,0
"AT_0000159",6.48441877847503,0.0100082043473941,0,0,0,-1.50216080155877,0,0,0,0,0,0,0
"BR_0000418",15.0549627361401,0.00728695361909264,-0.400801500318262,0.00534820996954714,0,-2.52649086295624,0.0103480182946184,0,0,0,0,0,0
"BR_0000689",20.0591408273104,0.00910691771907514,-0.592731323384689,0,0,0.472183130917533,-0.00538607827707956,0,0,0,0,0,0
"BR_0000931",1.41044457793724,0.0301141606544235,0,0,0,-0.158761717499227,0,0,0,0,0,0,0
"BR_0001102",6.7848607743543,0.00714926953043445,0,0.00822037207219958,0,-1.35706083154524,0,0,0,0,0,0,0
