"Site.ID","Mu_intercept","Mu_prec.conc","Mu_temp.conc","Mu_prec.lag","Mu_temp.lag","Sig_intercept","Sig_prec.conc","Sig_temp.conc","Sig_prec.lag","Sig_temp.lag","Nu_intercept","Nu_prec.conc","Nu_temp.conc"
"06913500",8.78169707979166,0.0219849138096126,-0.223251127541974,0.00722386940998059,0,2.23024230999676,-0.0212752100244201,0,-0.00873041433404465,0,0,0,0
"07072500",6.37322914630149,0.0214553713083394,0,0.00992518225355113,0,-0.94144175510942,0,0,0,0,0,0,0
"07145700",3.73216012031731,0.0320620369591632,0,0.0116123038004392,0,1.10878085987552,-0.0202721669403335,0,0,0,0,0,0
"07195500",3.5905000620731,0.0308687256489583,0,0.0105214718922371,0,-0.532308611930109,0,0,0,0,0,0,0
"07289350",4.05206043703455,0.0288320252652067,0,0.00861594566428513,0,-0.332278346958331,0,0,0,0,0,0,0
"07341200",3.15341301155145,0.0341066852270647,0,0,0,-0.23417773092625,0,0,0,0,0,0,0
"08028000",2.2655035000544,0.0285069065343373,0,0.0160400078870917,0,-0.905165802094154,0,0,0.00450962211559646,0,0,0,0
"08072300",3.35347613378255,0.0224241492601208,0,0.00705396089780035,0,-0.59293789718484,0,0,0,0,0,0,0
"08127000",3.84967360216518,0.0455609785399811,0,0,0,0.428219374819949,0,0,0,0,-1.99243016468971,0,0
"08178565",-12.4386270193917,0.0199662076169099,0.841350421095244,0,0,28.1114884551261,0,0,-0.0277341955230332,-0.93012343979089,0,0,0
"08287000",9.27449036278609,0,0,0,-0.151198987491524,-1.08202830251736,0,0,0,0,0,0,0
"09025000",1.6959713146693,0.0100631287365008,0,0.00918048205427727,0,-0.819154587503201,0,0,0,0,0,0,0
"09163500",7.67120181642772,0.0122626101038874,0,0.0100419261878147,0,-1.52782646513948,0,0,0,0,0,0,0
"09326500",3.45597964610116,0.0109631681863614,0,0,0,-0.527298818475728,0,0,0,0,0,0,0
"09418500",-2.97725159854278,0.0763096868878394,0.362050703024781,0,0,-4.63177395225525,0.0317562074499859,0.346294448578472,0,0,0,0,0
"09498503",-1.44788807088261,0.0349382864839782,0,0,0,0.301631004370105,0,0,0,0,-3.52636051467357,0,0
"10132500",3.58551277227859,0,0,0,0,3.67115279973194,0,0,0,-0.265806517038648,0,0,0
"10270800",3.79153360818642,0,0,0,0,-0.763183868421002,0,0,0,0,0,0,0
"10343000",3.4307832427554,0.00587090084558984,0,0,0,-0.350374007650267,0,0,0,0,0,0,0
"11073360",4.52422462916421,0.0197144788718043,0,0,0,0.168551109933887,-0.0136255265612237,0,0,0,0,0,0
"11162570",1.5249512600949,0.0437477797644503,0,0,0,-0.471405805468741,0,0,0,0,0,0,0
"11246570",7.02094633924968,-0.000630855773962443,-0.0323597823806018,-0.00351702878648033,-0.0598575748128566,-1.7411915355127,0,0,-0.31098213245472,0,-1.73460105538811,0,0
"11325500",6.06420143954696,0.0108802114104974,0,0,0,-0.409797803839496,0,0,0,0,0,0,0
